Lot Area,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin Type 1,BsmtFin SF 1,Heating QC,1st Flr SF,Gr Liv Area,Kitchen Qual,Fireplaces,Garage Area,SalePrice,vintage,new_age,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_ClearCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NPkVill,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Foundation_PConc,Foundation_Slab
13426,7,0.0,4,4,6,894.0,5,951,1779,4,1,586.0,217000,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11050,9,204.0,4,5,6,904.0,5,1476,2153,5,2,736.0,313000,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8238,6,0.0,3,3,6,700.0,5,813,1525,3,1,400.0,183500,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10110,6,0.0,4,4,6,80.0,5,835,1696,4,0,542.0,188000,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8900,4,0.0,3,3,3,1056.0,3,1056,1056,3,0,384.0,107000,54,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14892,9,160.0,5,5,6,1320.0,5,1746,1746,5,2,758.0,377500,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3612,6,0.0,3,4,6,338.0,5,630,1320,3,0,484.0,137000,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6240,7,0.0,3,3,3,300.0,3,1245,2009,3,1,400.0,150000,81,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9803,7,0.0,4,4,1,0.0,5,1214,1214,4,0,520.0,179781,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11512,6,84.0,3,3,5,719.0,4,1357,1357,5,1,312.0,177000,61,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14585,6,85.0,3,3,4,594.0,5,1429,1429,4,2,572.0,181900,60,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9736,6,289.0,3,3,4,668.0,4,1721,1721,3,3,464.0,174850,63,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47007,5,0.0,3,0,0,0.0,3,3820,3820,5,2,624.0,284700,61,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11767,5,259.0,3,3,3,546.0,5,1560,1560,3,1,313.0,103500,64,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,7,14.0,4,4,6,453.0,5,1364,1364,4,1,437.0,210250,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34650,5,0.0,3,3,3,1056.0,3,1056,1056,3,0,572.0,145000,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11690,8,192.0,4,4,1,0.0,5,886,1764,4,1,560.0,207000,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9738,5,0.0,3,3,4,392.0,4,949,1221,3,0,392.0,104900,96,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9170,5,0.0,3,3,5,698.0,5,1214,1214,3,0,461.0,140000,55,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,8,0.0,4,4,6,1148.0,3,1742,1742,4,1,564.0,275000,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5005,8,0.0,4,4,5,263.0,5,1280,1280,4,0,506.0,191500,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9675,7,0.0,4,4,6,341.0,5,1113,1971,4,1,689.0,253000,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6240,5,0.0,3,3,3,48.0,5,899,1322,3,0,280.0,132000,81,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11250,7,0.0,4,4,6,685.0,5,950,1995,4,1,610.0,237000,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10800,5,0.0,3,2,5,626.0,4,1096,1466,4,1,566.0,170000,84,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8010,8,0.0,4,5,6,964.0,5,1072,2048,4,2,552.0,301000,17,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3635,7,130.0,4,4,5,988.0,5,1569,1569,4,1,660.0,175900,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9139,8,206.0,4,5,6,379.0,5,1432,1432,4,1,492.0,245000,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17485,7,96.0,4,4,6,1346.0,5,1508,1508,4,2,572.0,308030,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13350,5,0.0,3,3,5,762.0,3,894,894,3,1,440.0,142500,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7936,6,0.0,3,3,4,826.0,3,1045,1045,3,1,264.0,127000,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11646,6,0.0,4,4,1,0.0,5,704,1422,4,1,440.0,173000,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7200,6,68.0,4,4,6,905.0,4,1262,1262,4,0,572.0,185000,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8471,6,46.0,3,4,5,506.0,3,1212,1212,3,1,492.0,151000,43,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12224,6,40.0,4,4,6,695.0,5,1022,2054,4,1,390.0,244000,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1477,6,0.0,3,3,6,358.0,5,546,1092,3,0,0.0,98000,50,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9600,5,0.0,3,3,4,915.0,3,1433,1433,3,1,441.0,161000,59,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17227,8,158.0,4,4,6,915.0,5,1341,1341,4,1,482.0,246900,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8777,3,0.0,3,0,0,0.0,3,640,640,3,0,240.0,84900,75,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,5,0.0,3,3,5,548.0,5,925,1475,3,1,336.0,127000,43,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9549,8,0.0,4,4,2,437.0,5,1494,1494,5,1,481.0,270000,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5890,6,0.0,4,3,5,538.0,5,816,816,3,0,432.0,120500,90,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1680,6,504.0,3,3,3,156.0,3,483,987,3,0,264.0,96000,49,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10936,8,60.0,4,4,1,0.0,5,1504,1504,4,0,510.0,199000,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10200,4,0.0,3,3,1,0.0,2,572,572,3,0,200.0,75000,95,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8520,6,0.0,3,3,3,168.0,3,1664,2526,4,1,216.0,136000,104,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1680,6,504.0,3,3,4,254.0,3,483,987,3,0,264.0,111000,47,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12395,5,0.0,3,3,5,647.0,3,889,889,3,0,484.0,137500,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6285,6,0.0,3,3,6,504.0,3,1044,1044,3,1,528.0,133500,44,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,5,336.0,3,3,3,1332.0,3,1728,1728,3,0,504.0,125000,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15410,6,250.0,3,3,4,126.0,5,1494,1494,3,2,461.0,169000,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8750,5,76.0,3,3,4,828.0,3,1002,1002,3,0,902.0,148500,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26073,5,0.0,3,3,3,1116.0,5,1898,1898,3,2,484.0,236500,64,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8685,7,0.0,3,4,6,846.0,5,1425,1425,3,0,591.0,193000,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9350,6,0.0,3,3,4,342.0,5,892,1639,4,1,240.0,154400,74,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14587,9,284.0,4,4,1,0.0,5,1506,1506,5,1,592.0,264132,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10800,4,0.0,3,3,1,0.0,3,968,968,3,0,216.0,64500,93,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11143,8,0.0,4,4,1,0.0,5,1580,2466,4,1,610.0,340000,16,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10625,7,292.0,4,4,6,866.0,5,1006,2046,4,1,871.0,284000,17,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12090,7,306.0,4,4,5,321.0,5,725,1479,4,1,484.0,176000,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12864,7,0.0,4,4,6,1392.0,5,1409,1409,4,1,576.0,245000,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3842,8,186.0,4,5,6,1564.0,5,1646,1646,4,1,525.0,300000,16,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3675,6,80.0,3,4,6,547.0,4,1072,1072,3,0,525.0,145500,15,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6291,6,0.0,4,3,1,0.0,3,768,768,3,0,440.0,93850,90,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10625,8,292.0,4,4,1,0.0,5,1660,1660,4,1,660.0,256000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10171,7,168.0,4,4,6,2.0,5,1535,1535,4,0,532.0,214000,16,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9245,7,0.0,4,4,1,0.0,5,939,1797,4,0,639.0,213500,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7082,5,0.0,3,3,1,0.0,4,948,1928,3,0,0.0,160000,104,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13300,5,0.0,3,3,3,494.0,4,1384,1384,3,0,896.0,159000,64,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8944,5,0.0,3,3,1,0.0,3,1584,1584,3,0,792.0,124000,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7313,9,246.0,5,5,6,1153.0,5,1561,1561,5,1,556.0,277500,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10928,6,101.0,3,3,2,363.0,3,1671,1671,3,1,484.0,200000,42,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3960,7,0.0,3,3,1,0.0,3,502,1004,4,1,200.0,105000,90,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9780,5,0.0,3,3,1,0.0,3,687,1112,3,0,226.0,63000,86,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
9382,7,125.0,4,4,1,0.0,5,1479,1479,4,0,577.0,191000,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8520,3,0.0,3,2,1,0.0,2,576,936,3,0,0.0,78000,104,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10050,5,87.0,3,3,6,602.0,5,1280,1280,3,1,432.0,175000,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9587,7,182.0,4,4,6,655.0,5,1166,1166,4,0,400.0,190000,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9300,5,324.0,3,3,3,697.0,3,1264,1264,3,2,461.0,167500,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8872,6,0.0,3,4,1,0.0,4,754,1384,3,1,390.0,161500,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16737,9,66.0,4,5,6,1447.0,5,1980,1980,5,1,770.0,315000,16,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15863,7,0.0,3,3,6,523.0,5,1687,3082,3,2,672.0,197000,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,5,0.0,3,3,3,625.0,3,1170,1170,3,1,338.0,140000,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9650,6,360.0,3,4,5,686.0,3,1334,1334,3,1,630.0,167900,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6490,5,0.0,3,3,6,534.0,5,816,816,3,0,264.0,128500,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8229,6,22.0,4,4,1,0.0,5,752,1504,4,0,440.0,166000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10147,6,32.0,3,4,2,186.0,4,924,1694,3,1,398.0,160000,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8730,6,0.0,3,3,1,0.0,5,698,1396,3,0,384.0,153575,105,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9742,8,281.0,4,4,1,0.0,5,1795,1795,4,1,534.0,230000,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11367,8,210.0,4,4,6,932.0,5,1091,1989,4,1,586.0,255000,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7200,7,0.0,3,4,1,0.0,3,851,1502,3,1,270.0,149000,89,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19645,7,44.0,3,4,6,343.0,5,896,1652,4,0,473.0,203135,26,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9764,5,0.0,3,3,4,702.0,5,894,894,4,0,450.0,130000,53,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14803,10,816.0,5,5,6,1636.0,5,2084,2084,5,1,1220.0,385000,13,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10625,7,0.0,4,4,1,0.0,5,1026,1958,4,1,936.0,250000,15,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4923,8,0.0,4,5,6,1153.0,5,1593,1593,5,1,682.0,286000,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10411,5,0.0,4,4,1,0.0,5,725,1588,4,0,561.0,212109,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10603,8,121.0,4,5,6,682.0,5,909,1795,4,1,782.0,270000,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9588,8,270.0,4,5,1,0.0,5,1482,2574,5,1,868.0,276000,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4853,5,203.0,3,3,3,133.0,2,1296,1296,2,1,260.0,104000,96,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15602,7,0.0,3,3,5,1247.0,3,1801,1801,3,2,484.0,289000,61,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10950,6,0.0,3,3,5,441.0,3,948,948,3,0,410.0,125000,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8777,5,0.0,3,3,5,1084.0,4,1272,2200,3,0,0.0,145900,120,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,5,0.0,3,3,5,953.0,3,1025,1025,3,0,0.0,124000,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13587,5,0.0,3,3,3,532.0,3,988,988,3,0,264.0,119000,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8800,6,306.0,3,3,5,414.0,5,845,2154,3,1,539.0,224500,56,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,7,0.0,4,4,1,0.0,5,1162,1162,4,0,483.0,170000,13,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1680,6,425.0,3,3,3,110.0,3,483,987,3,0,288.0,97000,48,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10656,8,274.0,4,4,1,0.0,5,1646,1646,4,1,870.0,248900,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10143,6,295.0,3,3,3,384.0,2,1380,1380,3,0,364.0,154000,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,9,295.0,4,5,1,0.0,5,1533,2172,5,1,687.0,291000,20,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1596,4,0.0,3,4,6,437.0,3,526,988,3,1,297.0,94900,47,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10295,4,72.0,3,4,3,252.0,3,936,936,3,0,288.0,111900,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8532,5,650.0,3,3,3,1213.0,4,1297,1297,3,1,498.0,153000,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7404,4,0.0,3,2,1,0.0,3,861,861,3,0,288.0,80000,100,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9591,8,262.0,4,5,6,1088.0,5,1713,1713,5,1,856.0,274900,16,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3196,8,40.0,4,4,1,0.0,5,1456,1456,4,1,400.0,215000,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6342,5,0.0,3,3,1,0.0,4,780,1020,3,0,0.0,94000,145,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,5,0.0,3,2,2,686.0,3,966,1652,3,0,416.0,139000,105,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
14000,6,0.0,3,3,1,0.0,5,1152,1152,4,1,300.0,158500,70,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,6,0.0,3,2,2,617.0,4,865,1310,3,0,398.0,112000,96,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22136,5,0.0,3,3,6,1018.0,3,1392,2640,3,1,1008.0,180000,95,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9000,5,0.0,3,3,4,130.0,5,680,1174,4,1,576.0,135000,120,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11625,5,172.0,3,3,4,527.0,3,1052,1052,3,1,668.0,113500,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14267,6,108.0,3,3,5,923.0,3,1329,1329,4,0,312.0,172000,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,5,0.0,3,3,2,432.0,2,1238,1238,3,1,357.0,102000,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8750,7,0.0,4,4,1,0.0,5,909,1716,4,1,512.0,191000,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9066,8,320.0,4,4,6,668.0,5,1004,1852,4,2,660.0,230000,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22692,5,0.0,3,3,3,587.0,3,1630,1630,3,1,649.0,130000,67,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10410,4,0.0,3,3,1,0.0,3,1313,2377,4,1,528.0,142900,105,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5118,8,0.0,4,4,6,926.0,4,1321,1321,4,1,484.0,212000,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11851,5,0.0,3,3,4,780.0,5,1027,1633,4,1,240.0,129000,72,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2760,6,514.0,3,3,1,0.0,3,525,1092,3,0,440.0,105500,47,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11563,8,258.0,4,5,6,1036.0,5,1537,1537,4,0,788.0,294000,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8640,7,0.0,4,4,1,0.0,5,1402,1402,4,0,625.0,229800,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14948,9,268.0,5,5,6,1330.0,5,1476,2713,5,1,858.0,446261,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12048,5,232.0,3,0,0,0.0,4,1488,1488,3,1,569.0,135000,68,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7980,6,0.0,3,4,5,935.0,5,1187,1187,3,0,420.0,185000,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10791,4,0.0,3,0,0,0.0,3,1296,1296,3,0,516.0,90000,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7950,6,140.0,3,3,4,535.0,3,698,1426,3,0,440.0,159500,43,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15431,10,400.0,5,5,6,1430.0,5,2046,2046,5,2,878.0,450000,15,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12216,6,0.0,3,4,6,918.0,5,1326,1326,4,0,388.0,203000,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15387,7,0.0,3,3,5,603.0,5,1620,1620,4,1,578.0,215000,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7711,4,0.0,3,4,6,1440.0,3,1440,1440,3,0,0.0,150000,43,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13072,6,0.0,4,4,1,0.0,5,1141,1141,3,0,484.0,142500,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14695,6,210.0,3,3,5,1387.0,4,1567,1567,4,2,542.0,256000,54,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9500,6,272.0,3,3,3,442.0,3,1127,1977,3,1,540.0,165000,56,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10791,6,0.0,3,4,6,1137.0,5,1280,2495,4,1,660.0,243500,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2651,7,0.0,4,4,6,641.0,5,673,1382,4,0,490.0,165000,20,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12615,6,0.0,3,3,5,477.0,3,2158,2158,4,1,576.0,243000,70,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10970,6,0.0,3,4,6,505.0,3,1026,1026,3,0,576.0,147000,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8520,6,0.0,3,3,1,0.0,4,720,720,3,0,484.0,105900,92,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11275,6,480.0,3,3,3,297.0,3,1096,1991,3,1,432.0,220000,88,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045,5,0.0,3,3,1,0.0,2,1128,2256,2,0,0.0,76500,110,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6000,5,0.0,2,4,3,257.0,5,1092,1656,3,1,288.0,126000,53,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8487,7,210.0,4,4,6,20.0,5,1500,1500,4,0,570.0,190000,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12108,4,270.0,3,3,5,133.0,3,1440,1440,2,0,0.0,118000,65,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8924,7,0.0,3,4,1,0.0,5,880,1724,4,0,527.0,188000,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9555,5,0.0,3,0,0,0.0,3,1100,2233,3,0,579.0,141000,41,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14963,8,0.0,4,4,6,786.0,5,1288,1288,5,2,500.0,245500,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
15896,7,210.0,4,4,5,913.0,5,1223,2312,4,1,658.0,245000,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9819,6,0.0,3,3,5,1567.0,3,1567,1567,4,2,714.0,196000,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5500,7,0.0,3,4,6,510.0,5,1073,1073,3,0,246.0,157000,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9600,5,0.0,4,3,5,607.0,4,1113,1113,4,1,264.0,147000,70,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5830,5,0.0,3,3,3,788.0,5,1030,1612,3,0,363.0,128500,70,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9938,7,251.0,4,4,6,1271.0,5,1626,1626,4,1,534.0,226500,26,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10200,5,0.0,3,4,5,704.0,5,904,904,4,0,912.0,144000,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9236,6,0.0,3,4,6,1200.0,5,1494,1494,4,0,576.0,217000,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11639,7,140.5321469429588,4,4,1,0.0,5,1428,1428,4,0,480.0,182000,13,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11500,6,0.0,2,3,4,872.0,4,1040,1040,3,1,480.0,163000,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9245,5,0.0,3,4,6,686.0,5,990,990,3,0,672.0,145000,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11475,6,90.0,3,3,5,568.0,5,1576,1576,4,1,368.0,174500,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14330,5,0.0,3,3,3,88.0,3,1558,1558,3,0,440.0,163000,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7223,5,0.0,3,3,4,319.0,3,1422,1422,3,0,352.0,136500,94,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19138,4,0.0,3,3,2,120.0,5,864,864,3,0,400.0,141000,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
