Lot Area,Lot Shape,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,SalePrice,vintage,new_age,garage_age,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone
10335,3,5,0.0,3,3,3,3,570.0,1461.0,4,1,1721,1721,2,3,7,1,2.0,440.0,180000,52,27,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13072,4,6,126.0,3,4,4,6,80.0,1175.0,5,1,1175,1175,1,4,6,0,0.0,0.0,146000,15,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18450,3,6,113.0,3,4,3,2,187.0,1021.0,3,1,1465,2380,2,3,7,1,2.0,596.0,129000,55,41,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8050,3,5,150.0,3,3,3,4,856.0,1143.0,3,1,1143,1143,1,3,6,0,1.0,308.0,136000,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8000,4,6,0.0,3,3,3,5,680.0,972.0,5,1,972,972,1,3,5,1,1.0,240.0,132000,72,18,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14226,4,8,375.0,4,4,3,1,0.0,1935.0,4,1,1973,1973,2,4,9,1,3.0,895.0,395000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21780,4,2,0.0,2,0,0,0,0.0,0.0,3,0,810,810,1,3,4,0,1.0,280.0,57625,110,70,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11040,4,4,0.0,3,3,3,3,637.0,637.0,4,1,897,1336,1,3,7,0,1.0,570.0,108000,100,70,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5350,4,7,0.0,3,3,3,4,116.0,624.0,5,1,730,1450,1,3,7,0,1.0,288.0,132000,100,55,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11100,4,4,0.0,3,0,0,0,0.0,0.0,5,1,930,930,1,4,6,0,1.0,308.0,84900,74,14,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9216,3,5,176.0,3,3,3,5,294.0,1076.0,3,1,1076,1076,1,3,5,1,2.0,576.0,143195,45,45,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20062,3,7,0.0,4,4,3,5,1092.0,1420.0,4,1,1483,1483,1,3,4,2,2.0,690.0,270000,43,19,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8846,3,5,0.0,4,4,3,6,298.0,870.0,5,1,914,914,1,3,5,0,2.0,576.0,148000,24,24,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14418,3,9,480.0,5,5,3,6,1375.0,1950.0,5,1,1950,1950,2,5,7,1,3.0,706.0,383000,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6001,3,6,0.0,3,2,3,2,368.0,600.0,5,0,600,919,1,3,5,0,1.0,231.0,95000,80,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16226,1,8,0.0,4,4,3,6,281.0,1028.0,5,1,1210,2452,2,4,9,1,2.0,683.0,267000,22,21,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7200,4,5,0.0,3,3,3,1,0.0,825.0,3,1,825,825,1,3,4,0,1.0,350.0,109500,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13495,3,5,70.0,3,3,3,4,625.0,1048.0,2,1,1728,1728,2,3,7,1,2.0,576.0,177625,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8521,4,5,0.0,3,3,3,5,842.0,912.0,3,1,912,912,1,3,5,1,1.0,336.0,125000,53,53,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8170,3,7,270.0,4,3,3,5,526.0,1022.0,5,1,1122,1671,2,3,7,1,2.0,451.0,218000,91,70,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13891,4,10,167.72334849941066,5,5,4,6,1386.0,2076.0,5,1,2076,2076,2,5,7,1,3.0,850.0,465000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9627,4,7,0.0,4,4,3,6,24.0,1351.0,5,1,1361,1361,2,4,6,0,2.0,610.0,193000,13,13,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4130,3,3,0.0,4,3,3,1,0.0,270.0,4,1,729,729,1,3,5,0,0.0,0.0,52000,85,17,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12677,3,8,472.0,5,5,3,6,1218.0,1518.0,5,1,1518,1518,1,5,6,1,2.0,588.0,274000,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9839,3,6,0.0,3,4,3,5,462.0,712.0,5,1,1375,2237,2,4,7,1,2.0,440.0,204000,40,14,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9317,4,7,0.0,4,4,4,6,497.0,779.0,5,1,1029,1958,2,4,7,1,2.0,499.0,220000,26,19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3182,4,7,14.0,4,4,4,6,16.0,1346.0,5,1,1504,1504,2,4,7,1,2.0,437.0,191000,15,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9965,4,7,220.0,4,5,3,6,984.0,1264.0,5,1,1282,2696,2,5,10,1,3.0,792.0,383970,13,13,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9750,4,6,243.0,3,3,3,3,608.0,1442.0,4,1,1442,1442,1,3,7,0,1.0,301.0,157900,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18386,4,7,0.0,3,3,3,1,0.0,1470.0,5,1,1675,3493,3,4,10,1,3.0,870.0,295000,140,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8846,4,6,0.0,3,4,3,1,0.0,750.0,5,1,750,1500,2,4,6,0,2.0,564.0,173900,15,14,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11475,4,6,0.0,3,4,3,5,550.0,713.0,3,1,811,1552,2,3,6,1,2.0,434.0,179900,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7584,4,5,88.0,3,3,3,2,531.0,1036.0,5,1,1036,1036,1,3,5,0,1.0,312.0,112900,67,67,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7920,4,5,32.0,3,3,3,5,81.0,914.0,5,1,914,914,1,5,5,0,1.0,368.0,133000,50,18,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10839,3,6,0.0,3,4,3,1,0.0,926.0,5,1,926,1604,2,3,7,1,2.0,470.0,181000,23,22,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12137,2,7,442.0,3,4,3,1,0.0,1649.0,5,1,1661,1661,2,4,6,0,2.0,598.0,224900,22,22,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000,4,2,0.0,3,0,0,0,0.0,0.0,2,0,660,660,1,2,5,0,0.0,0.0,63900,73,70,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7200,4,5,0.0,3,0,0,0,0.0,0.0,5,1,827,827,1,3,5,1,1.0,392.0,107500,65,13,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3010,4,7,16.0,4,4,3,6,16.0,1248.0,5,1,1248,1248,2,4,5,0,2.0,438.0,167240,15,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5436,4,4,0.0,3,3,3,4,735.0,796.0,4,1,796,1154,1,4,7,0,1.0,240.0,125500,98,13,98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,4,5,168.0,3,3,3,4,1016.0,1052.0,4,1,1052,1052,1,3,5,0,1.0,288.0,138500,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10646,3,7,513.0,3,3,3,6,681.0,858.0,5,1,872,1789,2,3,7,1,2.0,546.0,223000,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20270,3,7,0.0,3,4,3,6,599.0,1524.0,3,1,1524,1524,2,3,7,2,2.0,478.0,245000,41,41,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9100,4,5,0.0,3,3,3,4,338.0,925.0,5,1,925,925,1,3,5,0,1.0,429.0,117500,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13265,3,8,148.0,4,4,3,6,1218.0,1568.0,5,1,1689,1689,2,4,7,2,3.0,857.0,271000,18,18,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7328,4,7,140.0,4,4,3,1,0.0,1450.0,5,1,1450,1450,2,4,6,0,3.0,788.0,224243,12,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4435,4,6,170.0,4,4,3,6,717.0,848.0,5,1,848,848,1,4,4,0,2.0,420.0,133000,17,17,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10307,3,7,176.0,4,4,3,6,876.0,1350.0,5,1,1358,1358,2,4,6,1,2.0,484.0,212500,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9808,3,7,110.0,4,4,3,6,788.0,1573.0,5,1,1573,1573,2,4,6,0,2.0,544.0,227000,18,18,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7500,4,6,0.0,3,4,3,1,0.0,1100.0,5,1,1100,1100,1,3,6,0,0.0,0.0,146000,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10800,4,4,0.0,3,3,3,1,0.0,832.0,3,1,832,1461,2,3,6,0,1.0,384.0,133500,71,24,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19255,3,6,100.0,4,4,3,3,70.0,520.0,4,1,1338,1338,1,4,5,1,2.0,576.0,156500,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2205,4,6,567.0,3,3,3,5,312.0,525.0,3,1,525,1092,1,3,6,0,1.0,264.0,113500,47,47,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11029,3,6,220.0,3,3,3,4,619.0,1054.0,3,1,1512,2654,2,4,9,1,2.0,619.0,250000,52,36,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14230,4,8,640.0,4,4,3,1,0.0,1566.0,5,1,1600,1600,2,4,7,1,3.0,890.0,256300,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11700,4,6,365.0,4,3,3,5,384.0,702.0,4,1,1041,1743,1,3,7,1,2.0,539.0,175000,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12852,3,8,0.0,4,4,3,6,770.0,920.0,5,1,920,1780,2,4,6,1,2.0,612.0,264966,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8145,3,7,0.0,3,3,3,2,246.0,920.0,5,1,1240,2480,2,3,13,2,2.0,400.0,205000,80,70,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,3,5,340.0,3,3,3,4,221.0,1073.0,4,1,1073,1073,1,3,6,0,1.0,270.0,120000,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13250,3,7,256.0,3,4,3,1,0.0,832.0,3,1,1154,2050,2,4,8,1,2.0,529.0,154000,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12400,3,6,176.0,3,3,2,3,585.0,1215.0,3,1,1215,1215,1,3,6,0,1.0,297.0,155000,62,22,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7740,4,4,0.0,3,2,3,1,0.0,622.0,4,1,741,1363,1,3,6,0,2.0,528.0,125500,110,70,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8063,4,6,0.0,3,4,3,1,0.0,924.0,5,1,948,1690,2,3,7,1,2.0,463.0,181000,20,20,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5858,3,7,0.0,4,4,3,6,1051.0,1405.0,5,1,1337,1337,2,4,5,1,2.0,511.0,184000,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2308,4,6,0.0,3,3,3,5,257.0,855.0,3,1,855,1322,2,3,6,1,2.0,440.0,147000,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9340,4,4,0.0,3,3,3,3,344.0,672.0,3,1,672,672,1,3,4,0,1.0,234.0,113000,79,70,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9000,4,8,0.0,4,4,3,1,0.0,768.0,5,1,786,1590,2,4,6,0,2.0,676.0,210000,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11000,3,5,200.0,3,3,3,4,740.0,1154.0,5,1,1154,1154,1,3,6,1,2.0,480.0,154000,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9200,4,8,473.0,4,4,3,6,986.0,1470.0,4,1,1470,2630,2,4,8,1,3.0,696.0,315000,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5500,4,4,0.0,3,3,3,1,0.0,882.0,5,1,882,882,1,3,4,0,0.0,0.0,103200,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6240,4,8,176.0,4,4,3,6,863.0,1324.0,5,1,1324,1324,2,4,6,1,2.0,550.0,254000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8536,4,5,0.0,3,4,3,1,0.0,1125.0,4,1,1125,1125,1,3,5,0,2.0,430.0,155000,14,13,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8600,4,6,0.0,3,3,3,1,0.0,780.0,3,1,780,1376,2,3,7,1,1.0,198.0,119500,83,70,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5720,4,5,0.0,3,3,3,1,0.0,676.0,5,1,676,1131,1,3,5,0,1.0,200.0,66500,79,70,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10122,4,4,0.0,3,0,0,0,0.0,0.0,3,0,869,869,1,3,3,0,1.0,390.0,89900,72,70,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5680,4,5,0.0,3,3,3,1,0.0,969.0,3,0,969,1214,1,3,6,0,1.0,216.0,117000,119,70,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3136,3,7,163.0,4,4,3,1,0.0,1405.0,5,1,1405,1405,2,4,6,1,2.0,478.0,171750,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7000,4,5,0.0,3,4,3,6,969.0,1117.0,3,1,820,1347,1,3,5,0,0.0,0.0,107500,110,29,110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12384,4,7,233.0,3,4,3,1,0.0,793.0,3,1,1142,1935,2,3,7,1,2.0,550.0,197900,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9600,4,7,320.0,3,3,3,5,916.0,1242.0,2,1,1242,1242,1,3,6,1,2.0,528.0,175500,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8640,4,8,0.0,4,4,3,6,24.0,1338.0,5,1,1338,1338,2,4,6,0,2.0,598.0,208900,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3604,4,7,0.0,4,4,3,1,0.0,689.0,5,1,703,1392,2,4,5,0,2.0,540.0,146000,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5000,4,3,0.0,2,2,2,2,299.0,666.0,2,0,666,666,1,4,4,0,0.0,0.0,64500,74,70,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7000,4,7,0.0,3,3,3,5,424.0,624.0,5,1,743,1479,1,4,6,2,1.0,312.0,160000,94,23,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9434,3,7,0.0,4,4,3,1,0.0,384.0,5,1,744,1374,2,4,6,1,2.0,400.0,170000,16,15,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13615,3,9,510.0,5,5,3,1,0.0,1802.0,5,1,1802,1802,2,5,7,1,3.0,843.0,372000,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7506,4,5,0.0,3,3,3,1,0.0,747.0,3,1,747,1159,1,3,5,0,1.0,288.0,114000,95,70,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6430,4,6,0.0,3,3,3,4,780.0,780.0,3,0,816,1340,1,3,6,0,1.0,440.0,128000,75,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
9000,4,8,0.0,4,4,3,6,64.0,1184.0,5,1,1184,2610,2,5,11,1,2.0,550.0,303477,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12460,3,7,0.0,4,4,3,6,870.0,1037.0,5,1,1037,2322,2,3,8,1,2.0,400.0,225000,21,20,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4590,4,8,108.0,4,4,4,6,24.0,1554.0,5,1,1554,1554,2,4,6,1,2.0,627.0,209500,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6120,4,6,0.0,3,2,2,5,960.0,1124.0,3,1,1068,1068,1,3,5,1,1.0,288.0,109500,97,70,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9230,4,5,166.0,3,3,3,6,661.0,864.0,4,1,1200,1200,1,4,6,0,2.0,884.0,146000,55,22,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12160,3,5,180.0,3,3,3,3,1000.0,1188.0,2,1,1188,1188,1,3,6,0,2.0,531.0,142000,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7007,4,5,0.0,3,0,0,0,0.0,0.0,3,1,1513,1513,2,3,8,0,2.0,400.0,113722,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4385,3,9,0.0,4,5,3,6,964.0,1419.0,5,1,1419,1419,1,5,5,1,2.0,588.0,290000,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9849,4,7,0.0,4,4,3,1,0.0,1689.0,5,1,1689,1689,2,4,7,0,3.0,954.0,248328,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8987,4,8,226.0,4,4,3,1,0.0,1595.0,5,1,1595,1595,2,4,6,1,3.0,880.0,221500,15,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
17503,4,6,0.0,3,3,3,1,0.0,912.0,3,1,912,1458,1,3,6,1,1.0,330.0,97500,72,70,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9239,4,5,0.0,3,3,3,6,634.0,960.0,5,1,960,960,1,4,6,0,1.0,300.0,144900,57,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7130,4,5,0.0,3,3,3,4,648.0,864.0,3,1,864,864,1,3,5,0,1.0,312.0,130000,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7917,4,6,0.0,3,4,3,1,0.0,953.0,5,1,953,1647,2,3,7,1,2.0,460.0,175000,21,20,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8398,4,6,0.0,3,4,4,4,259.0,926.0,3,1,991,1650,2,3,6,0,2.0,468.0,144100,110,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10500,4,4,0.0,3,3,3,5,432.0,864.0,3,1,864,864,1,3,5,1,0.0,0.0,115000,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9803,4,7,0.0,4,4,3,6,400.0,866.0,4,1,866,1768,2,4,7,0,2.0,603.0,226700,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7590,4,5,288.0,3,3,3,5,540.0,864.0,3,1,876,1812,2,3,8,1,1.0,264.0,169500,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8800,4,6,425.0,3,3,3,4,553.0,1251.0,3,1,1251,1251,1,3,6,2,1.0,461.0,160000,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8118,4,9,178.0,5,5,3,6,1034.0,1710.0,5,1,1710,1710,2,5,6,1,2.0,557.0,334000,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
15750,4,5,56.0,3,3,3,4,841.0,1165.0,3,1,1336,1336,1,3,5,2,1.0,375.0,157000,67,67,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10552,3,5,0.0,3,3,3,3,1018.0,1398.0,4,1,1700,1700,1,4,6,1,2.0,447.0,165500,61,61,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13975,3,9,525.0,4,4,3,1,0.0,1090.0,5,1,1117,2206,2,5,10,1,3.0,670.0,300000,15,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12518,3,5,182.0,3,3,3,5,532.0,1008.0,4,1,1008,1008,1,4,6,0,1.0,384.0,139500,52,52,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
